1.0	4.82134854349
1.0	4.49546971865
1.0678654894	7.78941002553
1.03060989091	2.82642567778
1.0	9.65751343772
1.0	5.23328267477
1.03818226179	4.01343830596
1.03632930551	11.3755520226
1.0	1.48936170213
1.0	13.8638100986
1.0	4.12608243852
1.04072953238	2.25970951145
1.11563493014	10.4446789267
1.03147954093	5.94878303718
1.0	7.38043869112
1.0	12.8529265873
1.08703186158	8.63531839623
1.0354044613	9.18885614787
1.0	12.773329227
1.1343696511	17.5807438795
1.00156711589	16.8200287297
1.0	6.29554494829
1.0	12.7764165391
1.0	1.31006925946
1.0	7.5067948293
1.0	3.87328178694
1.0	2.22360406091
1.18468936413	12.4484267556
1.0	19.537442552
1.0	8.51300418779
1.21911146361	1.85899873257
1.10525182384	6.17032141784
1.00357546844	6.59831850461
1.0	9.86865184581
1.17535113049	8.60749424325
1.0	1.53989361702
2.22437854337	19.1131329114
2.41510833236	4.74467525638
1.03357383635	14.3208462733
1.18192957989	5.47503400039
1.01187158082	1.57528554726
1.0	8.93363786322
1.05463094227	14.2182135583
1.03100969953	2.7302852349
1.20594690585	6.73573335971
1.01164366075	14.3607936166
1.18245009632	11.6863713799
1.09466775317	10.6800178015
1.32054044771	5.24019106107
1.04389281672	10.8509369676
1.0	3.57631656154
1.06450853448	9.88365439634
1.0	5.7933972311
1.14823961864	2.00661299597
1.07771554007	11.6953125
1.0	11.5338461538
1.26629306393	13.8946530148
1.18896797314	4.91298342541
1.0	3.96675794085
1.0	15.3359673025
1.04849212515	13.0792890263
1.05402576081	4.9349112426
1.0	14.5311942959
1.0	13.3735725938
1.04314917605	6.21679224973
1.03536382739	6.44524053224
1.0	18.5171933086
1.03753076425	11.9300337458
1.06040488938	15.7493015459
3.37933837492	9.40850097339
1.0	19.1034836066
1.27978311802	8.7041716329
1.06137695663	11.2977322604
1.0	12.6971470373
1.00015364123	12.2277184886
1.41585320434	4.29559608541
1.23232468249	1.82120980092
1.08779647555	2.99752317034
1.0	7.93328716528
1.04159435631	14.9737492867
1.08880277848	14.1290701578
1.19665861354	5.92965964344
1.0	9.10026737968
1.00229486915	16.4667437825
1.04927982311	10.8985507246
1.16524017518	14.3472135902
1.0	11.4164490862
1.0	5.43446026097
1.0927740758	3.45226493413
1.03309448277	9.66487358795
1.0	16.7517271157
1.0	10.5476790212
1.0	8.63873506266
1.0	5.0992
1.0	4.26764199656
1.0	3.79791916767
1.02494648612	6.42231781377
1.13242979029	11.2558910162
1.0	4.5414321538
1.00557067056	17.1060209424
1.28090490696	8.1409261577
1.24812829175	20.3015236568
1.0	24.3348314607
1.06154331483	7.18337545633
1.0	9.93582984912
1.04982600402	6.97621268657
1.0	2.22061809159
1.04587171607	9.15272244356
1.0335030569	9.07020503504
1.0	13.3050065876
1.05013140034	9.81317289424
1.0	16.3285233285
1.0	14.4475977097
1.0	9.71975063757
1.0420437788	9.14891003991
